basename	pdb_path	dG_separated	sc_value	Holes	pack_stat	dSASA_int	delta_unsatHbonds	packing_finalscore	packing_n_events	packing_status	packing_error	rosetta_parse_note
Cluster_0_muOR_6QZH_0041_2.pdb	Cluster_0_muOR_6QZH_0041_2.pdb	-58.8211	0.577839	1.239	0.462786	2334.17	2	7.5	11	ok		
Cluster_0_muOR_6QZH_0052.pdb	Cluster_0_muOR_6QZH_0052.pdb	-48.859	0.614255	1.12498	0.475519	2413.36	3	7.5	11	ok		
Cluster_0_muOR_6QZH_0052_2.pdb	Cluster_0_muOR_6QZH_0052_2.pdb	-48.859	0.614255	1.12498	0.475519	2413.36	3	7.5	11	ok		
Cluster_0_muOR_6QZH_0101.pdb	Cluster_0_muOR_6QZH_0101.pdb	-59.9913	0.546617	1.04054	0.446788	2298.09	4	7.5	10	ok		
Cluster_0_muOR_6QZH_0101_2.pdb	Cluster_0_muOR_6QZH_0101_2.pdb	-59.9913	0.546617	1.04054	0.446788	2298.09	4	7.5	10	ok		
Cluster_0_muOR_6QZH_0107.pdb	Cluster_0_muOR_6QZH_0107.pdb	-62.1832	0.67659	1.01557	0.526019	2279.05	2	7.5	9	ok		
Cluster_0_muOR_6QZH_0107_2.pdb	Cluster_0_muOR_6QZH_0107_2.pdb	-62.1832	0.67659	1.01557	0.526019	2279.05	2	7.5	9	ok		
Cluster_0_muOR_6QZH_0135.pdb	Cluster_0_muOR_6QZH_0135.pdb	-64.6787	0.63783	0.860788	0.502557	2376.91	1	7.5	11	ok		
Cluster_0_muOR_6QZH_0135_2.pdb	Cluster_0_muOR_6QZH_0135_2.pdb	-64.6787	0.63783	0.860788	0.502557	2376.91	1	7.5	11	ok		
Cluster_0_muOR_6QZH_0135_3.pdb	Cluster_0_muOR_6QZH_0135_3.pdb	-64.6787	0.63783	0.860788	0.502557	2376.91	1	7.5	11	ok		
Cluster_0_muOR_6QZH_0140.pdb	Cluster_0_muOR_6QZH_0140.pdb	-63.8993	0.546365	1.00292	0.484416	2359.25	1	7.5	11	ok		
Cluster_0_muOR_6QZH_0140_2.pdb	Cluster_0_muOR_6QZH_0140_2.pdb	-63.8993	0.546365	1.00292	0.484416	2359.25	1	7.5	11	ok		
Cluster_0_muOR_6QZH_0140_3.pdb	Cluster_0_muOR_6QZH_0140_3.pdb	-63.8993	0.546365	1.00292	0.484416	2359.25	1	7.5	11	ok		
Cluster_0_muOR_6QZH_0223.pdb	Cluster_0_muOR_6QZH_0223.pdb	-58.5395	0.562469	1.08529	0.470566	2326.35	3	7.5	11	ok		
Cluster_0_muOR_6QZH_0223_2.pdb	Cluster_0_muOR_6QZH_0223_2.pdb	-58.5395	0.562469	1.08529	0.470566	2326.35	3	7.5	11	ok		
Cluster_0_muOR_6QZH_0249.pdb	Cluster_0_muOR_6QZH_0249.pdb	-64.9457	0.624667	0.977933	0.518	2370.15	3	7.5	10	ok		
Cluster_0_muOR_6QZH_0256.pdb	Cluster_0_muOR_6QZH_0256.pdb	-58.8918	0.540492	1.25652	0.441093	2212.13	2	7.5	10	ok		
Cluster_0_muOR_6QZH_0256_2.pdb	Cluster_0_muOR_6QZH_0256_2.pdb	-58.8918	0.540492	1.25652	0.441093	2212.13	2	7.5	10	ok		
Cluster_0_muOR_6QZH_0271.pdb	Cluster_0_muOR_6QZH_0271.pdb	-59.9994	0.594656	1.03745	0.400291	2293.66	2	7.5	10	ok		
Cluster_0_muOR_6QZH_0271_2.pdb	Cluster_0_muOR_6QZH_0271_2.pdb	-59.9994	0.594656	1.03745	0.400291	2293.66	2	7.5	10	ok		
Cluster_0_muOR_6QZH_0271_3.pdb	Cluster_0_muOR_6QZH_0271_3.pdb	-59.9994	0.594656	1.03745	0.400291	2293.66	2	7.5	10	ok		
Cluster_0_muOR_6QZH_0362.pdb	Cluster_0_muOR_6QZH_0362.pdb	-57.2171	0.547868	0.948649	0.424895	2391.92	4	7.5	10	ok		
Cluster_0_muOR_6QZH_0362_2.pdb	Cluster_0_muOR_6QZH_0362_2.pdb	-57.2171	0.547868	0.948649	0.424895	2391.92	4	7.5	10	ok		
Cluster_0_muOR_6QZH_0501.pdb	Cluster_0_muOR_6QZH_0501.pdb	-58.9943	0.603508	1.15058	0.545593	2174.62	3	7.5	9	ok		
Cluster_0_muOR_6QZH_0501_2.pdb	Cluster_0_muOR_6QZH_0501_2.pdb	-58.9943	0.603508	1.15058	0.545593	2174.62	3	7.5	9	ok		
Cluster_0_muOR_6QZH_0503.pdb	Cluster_0_muOR_6QZH_0503.pdb	-60.4106	0.563298	1.06739	0.519618	2388.73	2	7.5	11	ok		
Cluster_0_muOR_6QZH_0543.pdb	Cluster_0_muOR_6QZH_0543.pdb	-59.187	0.540132	0.990473	0.455043	2417.99	5	7.5	9	ok		
Cluster_0_muOR_6QZH_0659.pdb	Cluster_0_muOR_6QZH_0659.pdb	-62.5001	0.610499	1.05667	0.502316	2337.24	1	7.5	12	ok		
Cluster_1_muOR_6QZH_0101.pdb	Cluster_1_muOR_6QZH_0101.pdb	-59.9913	0.546617	1.04054	0.446788	2298.09	4	7.5	10	ok		
Cluster_1_muOR_6QZH_0249.pdb	Cluster_1_muOR_6QZH_0249.pdb	-64.9457	0.624667	0.977933	0.518	2370.15	3	7.5	10	ok		
Cluster_1_muOR_6QZH_0256.pdb	Cluster_1_muOR_6QZH_0256.pdb	-58.8918	0.540492	1.25652	0.441093	2212.13	2	7.5	10	ok		
Cluster_1_muOR_6QZH_0287.pdb	Cluster_1_muOR_6QZH_0287.pdb	-56.2399	0.546812	1.16531	0.398696	2419.26	5	7.5	9	ok		
Cluster_1_muOR_6QZH_0287_2.pdb	Cluster_1_muOR_6QZH_0287_2.pdb	-56.2399	0.546812	1.16531	0.398696	2419.26	5	7.5	9	ok		
Cluster_1_muOR_6QZH_0303.pdb	Cluster_1_muOR_6QZH_0303.pdb	-56.4255	0.548449	1.08233	0.540725	2359.93	4	7.5	10	ok		
Cluster_1_muOR_6QZH_0336.pdb	Cluster_1_muOR_6QZH_0336.pdb	-66.2283	0.66981	0.98762	0.509068	2352.44	3	7.5	11	ok		
Cluster_1_muOR_6QZH_0336_2.pdb	Cluster_1_muOR_6QZH_0336_2.pdb	-66.2283	0.66981	0.98762	0.509068	2352.44	3	7.5	11	ok		
Cluster_1_muOR_6QZH_0460.pdb	Cluster_1_muOR_6QZH_0460.pdb	-63.8642	0.634062	1.08574	0.489812	2302.95	5	7.5	9	ok		
Cluster_1_muOR_6QZH_0460_2.pdb	Cluster_1_muOR_6QZH_0460_2.pdb	-63.8642	0.634062	1.08574	0.489812	2302.95	5	7.5	9	ok		
Cluster_1_muOR_6QZH_0501.pdb	Cluster_1_muOR_6QZH_0501.pdb	-58.9943	0.603508	1.15058	0.545593	2174.62	3	7.5	9	ok		
Cluster_1_muOR_6QZH_0503.pdb	Cluster_1_muOR_6QZH_0503.pdb	-60.4106	0.563298	1.06739	0.519618	2388.73	2	7.5	11	ok		
Cluster_1_muOR_6QZH_0588.pdb	Cluster_1_muOR_6QZH_0588.pdb	-62.6573	0.630771	1.02818	0.468452	2334.28	2	7.5	11	ok		
Cluster_1_muOR_6QZH_0659.pdb	Cluster_1_muOR_6QZH_0659.pdb	-62.5001	0.610499	1.05667	0.502316	2337.24	1	7.5	12	ok		
Cluster_1_muOR_6QZH_0762.pdb	Cluster_1_muOR_6QZH_0762.pdb	-65.8525	0.655819	1.0063	0.433936	2317.54	3	7.5	11	ok		
Cluster_1_muOR_6QZH_0766.pdb	Cluster_1_muOR_6QZH_0766.pdb	-62.4228	0.675897	0.955323	0.446661	2309.62	1	7.5	13	ok		
Cluster_1_muOR_6QZH_0824.pdb	Cluster_1_muOR_6QZH_0824.pdb	-64.5734	0.620942	1.09879	0.474783	2463.16	2	7.5	10	ok		
Cluster_2_muOR_6QZH_0098.pdb	Cluster_2_muOR_6QZH_0098.pdb	-60.5537	0.602849	1.18183	0.484823	2299.83	2	7.5	10	ok		
Cluster_2_muOR_6QZH_0098_2.pdb	Cluster_2_muOR_6QZH_0098_2.pdb	-60.5537	0.602849	1.18183	0.484823	2299.83	2	7.5	10	ok		
Cluster_2_muOR_6QZH_0128.pdb	Cluster_2_muOR_6QZH_0128.pdb	-62.582	0.648792	0.841796	0.472767	2438.44	3	7.5	11	ok		
Cluster_2_muOR_6QZH_0151.pdb	Cluster_2_muOR_6QZH_0151.pdb	-56.5332	0.593273	1.04177	0.481312	2353.87	1	7.5	10	ok		
Cluster_2_muOR_6QZH_0287.pdb	Cluster_2_muOR_6QZH_0287.pdb	-56.2399	0.546812	1.16531	0.398696	2419.26	5	7.5	9	ok		
Cluster_2_muOR_6QZH_0588.pdb	Cluster_2_muOR_6QZH_0588.pdb	-62.6573	0.630771	1.02818	0.468452	2334.28	2	7.5	11	ok		
Cluster_2_muOR_6QZH_0755.pdb	Cluster_2_muOR_6QZH_0755.pdb	-63.658	0.663814	1.04468	0.505245	2344	1	7.5	11	ok		
Cluster_2_muOR_6QZH_0780.pdb	Cluster_2_muOR_6QZH_0780.pdb	-58.5705	0.599522	1.06116	0.417143	2284.03	4	7.5	10	ok		
Cluster_3_muOR_6QZH_0098.pdb	Cluster_3_muOR_6QZH_0098.pdb	-60.5537	0.602849	1.18183	0.484823	2299.83	2	7.5	10	ok		
Cluster_3_muOR_6QZH_0128.pdb	Cluster_3_muOR_6QZH_0128.pdb	-62.582	0.648792	0.841796	0.472767	2438.44	3	7.5	11	ok		
Cluster_3_muOR_6QZH_0151.pdb	Cluster_3_muOR_6QZH_0151.pdb	-56.5332	0.593273	1.04177	0.481312	2353.87	1	7.5	10	ok		
Cluster_6_muOR_6QZH_0303.pdb	Cluster_6_muOR_6QZH_0303.pdb	-56.4255	0.548449	1.08233	0.540725	2359.93	4	7.5	10	ok		
Cluster_6_muOR_6QZH_0612.pdb	Cluster_6_muOR_6QZH_0612.pdb	-64.9636	0.580276	1.13677	0.491223	2280.69	2	7.5	10	ok		
Cluster_7_muOR_6QZH_0612.pdb	Cluster_7_muOR_6QZH_0612.pdb	-64.9636	0.580276	1.13677	0.491223	2280.69	2	7.5	10	ok		
cluster_represent_muOR_6QZH_0588.pdb	cluster_represent_muOR_6QZH_0588.pdb	-62.6573	0.630771	1.02818	0.468452	2334.28	2	7.5	11	ok		
new_backbone_good_muOR_6QZH_0588.pdb	new_backbone_good_muOR_6QZH_0588.pdb	-62.6573	0.630771	1.02818	0.468452	2334.28	2	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0041.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0041.pdb	-58.8211	0.577839	1.239	0.462786	2334.17	2	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0052.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0052.pdb	-48.859	0.614255	1.12498	0.475519	2413.36	3	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0107.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0107.pdb	-62.1832	0.67659	1.01557	0.526019	2279.05	2	7.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0128.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0128.pdb	-62.582	0.648792	0.841796	0.472767	2438.44	3	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0151.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0151.pdb	-56.5332	0.593273	1.04177	0.481312	2353.87	1	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0223.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0223.pdb	-58.5395	0.562469	1.08529	0.470566	2326.35	3	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0249.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0249.pdb	-64.9457	0.624667	0.977933	0.518	2370.15	3	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0303.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0303.pdb	-56.4255	0.548449	1.08233	0.540725	2359.93	4	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0336.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0336.pdb	-66.2283	0.66981	0.98762	0.509068	2352.44	3	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0362.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0362.pdb	-57.2171	0.547868	0.948649	0.424895	2391.92	4	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0460.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0460.pdb	-63.8642	0.634062	1.08574	0.489812	2302.95	5	7.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0503.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0503.pdb	-60.4106	0.563298	1.06739	0.519618	2388.73	2	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0543.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0543.pdb	-59.187	0.540132	0.990473	0.455043	2417.99	5	7.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0555.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0555.pdb	-64.8649	0.653583	0.991843	0.49208	2372.86	4	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0571.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0571.pdb	-73.1193	0.651124	0.909277	0.51417	2365.15	0	7.5	12	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0588.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0588.pdb	-62.6573	0.630771	1.02818	0.468452	2334.28	2	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0611.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0611.pdb	-62.0894	0.571371	1.02287	0.438396	2332.52	2	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0612.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0612.pdb	-64.9636	0.580276	1.13677	0.491223	2280.69	2	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0660.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0660.pdb	-62.3759	0.588672	1.07435	0.522874	2299.69	2	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0796.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0796.pdb	-63.7411	0.53718	1.141	0.497516	2330.65	1	7.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0826.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0826.pdb	-60.9156	0.587495	1.13253	0.504222	2297.19	2	7.5	12	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0831.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0831.pdb	-53.9139	0.593633	1.40184	0.460622	2165.18	0	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0850.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0850.pdb	-65.8302	0.597129	1.15119	0.478133	2303.21	2	7.5	12	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0856.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0856.pdb	-66.2232	0.669334	0.997588	0.477176	2349.73	3	7.5	12	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0865.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0865.pdb	-55.7562	0.551161	1.13249	0.457374	2371.95	3	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0875.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0875.pdb	-62.0032	0.585484	1.03198	0.498743	2402.52	0	7.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0927.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0927.pdb	-65.8429	0.643668	1.08977	0.500381	2324.42	1	7.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0949.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0949.pdb	-62.3732	0.581193	0.9418	0.43551	2386.89	4	7.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0956.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0956.pdb	-59.31	0.637393	1.01283	0.493343	2339.16	4	7.5	10	ok		
res2_2_muOR_6QZH_0543.pdb	res2_2_muOR_6QZH_0543.pdb	-59.187	0.540132	0.990473	0.455043	2417.99	5	7.5	9	ok		
res2_2_muOR_6QZH_0555.pdb	res2_2_muOR_6QZH_0555.pdb	-64.8649	0.653583	0.991843	0.49208	2372.86	4	7.5	10	ok		
res2_2_muOR_6QZH_0571.pdb	res2_2_muOR_6QZH_0571.pdb	-73.1193	0.651124	0.909277	0.51417	2365.15	0	7.5	12	ok		
res2_2_muOR_6QZH_0611.pdb	res2_2_muOR_6QZH_0611.pdb	-62.0894	0.571371	1.02287	0.438396	2332.52	2	7.5	10	ok		
res2_2_muOR_6QZH_0660.pdb	res2_2_muOR_6QZH_0660.pdb	-62.3759	0.588672	1.07435	0.522874	2299.69	2	7.5	11	ok		
res2_3_muOR_6QZH_0757.pdb	res2_3_muOR_6QZH_0757.pdb	-65.1433	0.665134	0.9964	0.464921	2294.86	4	7.5	13	ok		
res2_muOR_6QZH_0555.pdb	res2_muOR_6QZH_0555.pdb	-64.8649	0.653583	0.991843	0.49208	2372.86	4	7.5	10	ok		
res2_muOR_6QZH_0571.pdb	res2_muOR_6QZH_0571.pdb	-73.1193	0.651124	0.909277	0.51417	2365.15	0	7.5	12	ok		
res2_muOR_6QZH_0611.pdb	res2_muOR_6QZH_0611.pdb	-62.0894	0.571371	1.02287	0.438396	2332.52	2	7.5	10	ok		
top_muOR_6QZH_0287.pdb	top_muOR_6QZH_0287.pdb	-56.2399	0.546812	1.16531	0.398696	2419.26	5	7.5	9	ok		
top_muOR_6QZH_0501.pdb	top_muOR_6QZH_0501.pdb	-58.9943	0.603508	1.15058	0.545593	2174.62	3	7.5	9	ok		
top_muOR_6QZH_0762.pdb	top_muOR_6QZH_0762.pdb	-65.8525	0.655819	1.0063	0.433936	2317.54	3	7.5	11	ok		
6QZH_muOR_6QZH_501_mut.pdb	6QZH_muOR_6QZH_501_mut.pdb							7.0	8	ok		no_rosetta_score_lines
6QZH_muOR_6QZH_798_mut.pdb	6QZH_muOR_6QZH_798_mut.pdb							7.0	10	ok		no_rosetta_score_lines
6QZH_muOR_6QZH_888_mut.pdb	6QZH_muOR_6QZH_888_mut.pdb							7.0	10	ok		no_rosetta_score_lines
Cluster_0_muOR_6QZH_0015.pdb	Cluster_0_muOR_6QZH_0015.pdb	-61.1766	0.588782	1.15797	0.486839	2210.53	3	7.0	10	ok		
Cluster_0_muOR_6QZH_0019.pdb	Cluster_0_muOR_6QZH_0019.pdb	-64.3622	0.647559	0.961675	0.44339	2366.39	2	7.0	10	ok		
Cluster_0_muOR_6QZH_0019_2.pdb	Cluster_0_muOR_6QZH_0019_2.pdb	-64.3622	0.647559	0.961675	0.44339	2366.39	2	7.0	10	ok		
Cluster_0_muOR_6QZH_0049.pdb	Cluster_0_muOR_6QZH_0049.pdb	-63.5578	0.608042	1.07604	0.488083	2244.06	3	7.0	9	ok		
Cluster_0_muOR_6QZH_0049_2.pdb	Cluster_0_muOR_6QZH_0049_2.pdb	-63.5578	0.608042	1.07604	0.488083	2244.06	3	7.0	9	ok		
Cluster_0_muOR_6QZH_0049_3.pdb	Cluster_0_muOR_6QZH_0049_3.pdb	-63.5578	0.608042	1.07604	0.488083	2244.06	3	7.0	9	ok		
Cluster_0_muOR_6QZH_0070.pdb	Cluster_0_muOR_6QZH_0070.pdb	-61.0438	0.570781	1.12668	0.472682	2402.48	0	7.0	9	ok		
Cluster_0_muOR_6QZH_0070_2.pdb	Cluster_0_muOR_6QZH_0070_2.pdb	-61.0438	0.570781	1.12668	0.472682	2402.48	0	7.0	9	ok		
Cluster_0_muOR_6QZH_0088.pdb	Cluster_0_muOR_6QZH_0088.pdb	-62.4008	0.56155	1.00153	0.420151	2382.17	1	7.0	8	ok		
Cluster_0_muOR_6QZH_0088_2.pdb	Cluster_0_muOR_6QZH_0088_2.pdb	-62.4008	0.56155	1.00153	0.420151	2382.17	1	7.0	8	ok		
Cluster_0_muOR_6QZH_0088_3.pdb	Cluster_0_muOR_6QZH_0088_3.pdb	-62.4008	0.56155	1.00153	0.420151	2382.17	1	7.0	8	ok		
Cluster_0_muOR_6QZH_0137.pdb	Cluster_0_muOR_6QZH_0137.pdb	-57.759	0.534818	1.07134	0.449093	2360.61	3	7.0	8	ok		
Cluster_0_muOR_6QZH_0137_2.pdb	Cluster_0_muOR_6QZH_0137_2.pdb	-57.759	0.534818	1.07134	0.449093	2360.61	3	7.0	8	ok		
Cluster_0_muOR_6QZH_0138.pdb	Cluster_0_muOR_6QZH_0138.pdb	-55.9899	0.570412	1.23054	0.42555	2280.2	3	7.0	9	ok		
Cluster_0_muOR_6QZH_0174.pdb	Cluster_0_muOR_6QZH_0174.pdb	-61.9906	0.606981	0.929513	0.485305	2285.9	0	7.0	10	ok		
Cluster_0_muOR_6QZH_0174_2.pdb	Cluster_0_muOR_6QZH_0174_2.pdb	-61.9906	0.606981	0.929513	0.485305	2285.9	0	7.0	10	ok		
Cluster_0_muOR_6QZH_0215.pdb	Cluster_0_muOR_6QZH_0215.pdb	-57.9385	0.586817	1.05669	0.451939	2289.87	4	7.0	8	ok		
Cluster_0_muOR_6QZH_0215_2.pdb	Cluster_0_muOR_6QZH_0215_2.pdb	-57.9385	0.586817	1.05669	0.451939	2289.87	4	7.0	8	ok		
Cluster_0_muOR_6QZH_0232.pdb	Cluster_0_muOR_6QZH_0232.pdb	-57.9828	0.635073	1.04939	0.470108	2279.54	1	7.0	10	ok		
Cluster_0_muOR_6QZH_0232_2.pdb	Cluster_0_muOR_6QZH_0232_2.pdb	-57.9828	0.635073	1.04939	0.470108	2279.54	1	7.0	10	ok		
Cluster_0_muOR_6QZH_0272.pdb	Cluster_0_muOR_6QZH_0272.pdb	-62.5203	0.578319	1.00167	0.508472	2375.21	2	7.0	10	ok		
Cluster_0_muOR_6QZH_0272_2.pdb	Cluster_0_muOR_6QZH_0272_2.pdb	-62.5203	0.578319	1.00167	0.508472	2375.21	2	7.0	10	ok		
Cluster_0_muOR_6QZH_0285.pdb	Cluster_0_muOR_6QZH_0285.pdb	-61.593	0.567239	1.101	0.433955	2282.98	2	7.0	9	ok		
Cluster_0_muOR_6QZH_0285_2.pdb	Cluster_0_muOR_6QZH_0285_2.pdb	-61.593	0.567239	1.101	0.433955	2282.98	2	7.0	9	ok		
Cluster_0_muOR_6QZH_0306.pdb	Cluster_0_muOR_6QZH_0306.pdb	-61.4544	0.588549	1.11958	0.427383	2319.34	2	7.0	10	ok		
Cluster_0_muOR_6QZH_0306_2.pdb	Cluster_0_muOR_6QZH_0306_2.pdb	-61.4544	0.588549	1.11958	0.427383	2319.34	2	7.0	10	ok		
Cluster_0_muOR_6QZH_0346.pdb	Cluster_0_muOR_6QZH_0346.pdb	-56.8343	0.575572	0.967683	0.401512	2292.72	3	7.0	8	ok		
Cluster_0_muOR_6QZH_0378.pdb	Cluster_0_muOR_6QZH_0378.pdb	-60.168	0.57757	1.02271	0.341549	2425.76	4	7.0	10	ok		
Cluster_0_muOR_6QZH_0412.pdb	Cluster_0_muOR_6QZH_0412.pdb	-63.5278	0.63611	0.993685	0.483824	2302.74	3	7.0	11	ok		
Cluster_0_muOR_6QZH_0412_2.pdb	Cluster_0_muOR_6QZH_0412_2.pdb	-63.5278	0.63611	0.993685	0.483824	2302.74	3	7.0	11	ok		
Cluster_0_muOR_6QZH_0502.pdb	Cluster_0_muOR_6QZH_0502.pdb	-57.0076	0.540322	1.04017	0.485542	2344.81	2	7.0	8	ok		
Cluster_0_muOR_6QZH_0502_2.pdb	Cluster_0_muOR_6QZH_0502_2.pdb	-57.0076	0.540322	1.04017	0.485542	2344.81	2	7.0	8	ok		
Cluster_0_muOR_6QZH_0502_3.pdb	Cluster_0_muOR_6QZH_0502_3.pdb	-57.0076	0.540322	1.04017	0.485542	2344.81	2	7.0	8	ok		
Cluster_0_muOR_6QZH_0565.pdb	Cluster_0_muOR_6QZH_0565.pdb	-57.3635	0.490962	1.18701	0.476189	2372.71	3	7.0	8	ok		
Cluster_0_muOR_6QZH_0565_2.pdb	Cluster_0_muOR_6QZH_0565_2.pdb	-57.3635	0.490962	1.18701	0.476189	2372.71	3	7.0	8	ok		
Cluster_0_muOR_6QZH_0590.pdb	Cluster_0_muOR_6QZH_0590.pdb	-57.6632	0.561252	1.08076	0.355454	2322.45	3	7.0	9	ok		
Cluster_0_muOR_6QZH_0678.pdb	Cluster_0_muOR_6QZH_0678.pdb	-58.8342	0.635773	1.0662	0.484592	2294.09	1	7.0	9	ok		
Cluster_0_muOR_6QZH_0702.pdb	Cluster_0_muOR_6QZH_0702.pdb	-61.0637	0.615406	0.908707	0.464018	2282.81	1	7.0	12	ok		
Cluster_0_muOR_6QZH_0710.pdb	Cluster_0_muOR_6QZH_0710.pdb	-65.8147	0.66425	1.10287	0.51281	2275.1	4	7.0	12	ok		
Cluster_0_muOR_6QZH_0743.pdb	Cluster_0_muOR_6QZH_0743.pdb	-59.0641	0.582394	1.13927	0.434172	2262.88	1	7.0	10	ok		
Cluster_0_muOR_6QZH_0791.pdb	Cluster_0_muOR_6QZH_0791.pdb	-54.6424	0.530607	1.20841	0.455336	2332.73	3	7.0	10	ok		
Cluster_0_muOR_6QZH_0808.pdb	Cluster_0_muOR_6QZH_0808.pdb	-58.1954	0.601069	1.09526	0.440901	2236.44	1	7.0	8	ok		
Cluster_0_muOR_6QZH_0859.pdb	Cluster_0_muOR_6QZH_0859.pdb	-57.4093	0.573354	1.15253	0.385727	2275.53	6	7.0	10	ok		
Cluster_0_muOR_6QZH_0930.pdb	Cluster_0_muOR_6QZH_0930.pdb	-62.7034	0.636024	1.16388	0.507456	2345.9	0	7.0	9	ok		
Cluster_1_muOR_6QZH_0015.pdb	Cluster_1_muOR_6QZH_0015.pdb	-61.1766	0.588782	1.15797	0.486839	2210.53	3	7.0	10	ok		
Cluster_1_muOR_6QZH_0075.pdb	Cluster_1_muOR_6QZH_0075.pdb	-62.6965	0.522461	1.2889	0.3886	2219.68	2	7.0	8	ok		
Cluster_1_muOR_6QZH_0138.pdb	Cluster_1_muOR_6QZH_0138.pdb	-55.9899	0.570412	1.23054	0.42555	2280.2	3	7.0	9	ok		
Cluster_1_muOR_6QZH_0138_2.pdb	Cluster_1_muOR_6QZH_0138_2.pdb	-55.9899	0.570412	1.23054	0.42555	2280.2	3	7.0	9	ok		
Cluster_1_muOR_6QZH_0242.pdb	Cluster_1_muOR_6QZH_0242.pdb	-57.9409	0.594109	1.06137	0.453496	2350.56	8	7.0	10	ok		
Cluster_1_muOR_6QZH_0346.pdb	Cluster_1_muOR_6QZH_0346.pdb	-56.8343	0.575572	0.967683	0.401512	2292.72	3	7.0	8	ok		
Cluster_1_muOR_6QZH_0509.pdb	Cluster_1_muOR_6QZH_0509.pdb	-68.474	0.676368	0.996195	0.466693	2333.39	5	7.0	9	ok		
Cluster_1_muOR_6QZH_0533.pdb	Cluster_1_muOR_6QZH_0533.pdb	-64.0236	0.644418	0.993164	0.447165	2320.33	5	7.0	11	ok		
Cluster_1_muOR_6QZH_0533_2.pdb	Cluster_1_muOR_6QZH_0533_2.pdb	-64.0236	0.644418	0.993164	0.447165	2320.33	5	7.0	11	ok		
