basename	pdb_path	finalscore	n_events	status	error
non_preferred_rotamer_muOR_6QZH_binder_renum_0571.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0571.pdb	7.5	12	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0588.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0588.pdb	7.5	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0611.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0611.pdb	7.5	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0612.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0612.pdb	7.5	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0660.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0660.pdb	7.5	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0796.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0796.pdb	7.5	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0826.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0826.pdb	7.5	12	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0831.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0831.pdb	7.5	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0850.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0850.pdb	7.5	12	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0856.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0856.pdb	7.5	12	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0865.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0865.pdb	7.5	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0875.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0875.pdb	7.5	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0927.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0927.pdb	7.5	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0949.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0949.pdb	7.5	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0956.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0956.pdb	7.5	10	ok	
res2_2_muOR_6QZH_0543.pdb	res2_2_muOR_6QZH_0543.pdb	7.5	9	ok	
res2_2_muOR_6QZH_0555.pdb	res2_2_muOR_6QZH_0555.pdb	7.5	10	ok	
res2_2_muOR_6QZH_0571.pdb	res2_2_muOR_6QZH_0571.pdb	7.5	12	ok	
res2_2_muOR_6QZH_0611.pdb	res2_2_muOR_6QZH_0611.pdb	7.5	10	ok	
res2_2_muOR_6QZH_0660.pdb	res2_2_muOR_6QZH_0660.pdb	7.5	11	ok	
res2_3_muOR_6QZH_0757.pdb	res2_3_muOR_6QZH_0757.pdb	7.5	13	ok	
res2_muOR_6QZH_0555.pdb	res2_muOR_6QZH_0555.pdb	7.5	10	ok	
res2_muOR_6QZH_0571.pdb	res2_muOR_6QZH_0571.pdb	7.5	12	ok	
res2_muOR_6QZH_0611.pdb	res2_muOR_6QZH_0611.pdb	7.5	10	ok	
top_muOR_6QZH_0287.pdb	top_muOR_6QZH_0287.pdb	7.5	9	ok	
top_muOR_6QZH_0501.pdb	top_muOR_6QZH_0501.pdb	7.5	9	ok	
top_muOR_6QZH_0762.pdb	top_muOR_6QZH_0762.pdb	7.5	11	ok	
6QZH_muOR_6QZH_501_mut.pdb	6QZH_muOR_6QZH_501_mut.pdb	7.0	8	ok	
6QZH_muOR_6QZH_798_mut.pdb	6QZH_muOR_6QZH_798_mut.pdb	7.0	10	ok	
6QZH_muOR_6QZH_888_mut.pdb	6QZH_muOR_6QZH_888_mut.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0015.pdb	Cluster_0_muOR_6QZH_0015.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0019.pdb	Cluster_0_muOR_6QZH_0019.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0019_2.pdb	Cluster_0_muOR_6QZH_0019_2.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0049.pdb	Cluster_0_muOR_6QZH_0049.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0049_2.pdb	Cluster_0_muOR_6QZH_0049_2.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0049_3.pdb	Cluster_0_muOR_6QZH_0049_3.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0070.pdb	Cluster_0_muOR_6QZH_0070.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0070_2.pdb	Cluster_0_muOR_6QZH_0070_2.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0088.pdb	Cluster_0_muOR_6QZH_0088.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0088_2.pdb	Cluster_0_muOR_6QZH_0088_2.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0088_3.pdb	Cluster_0_muOR_6QZH_0088_3.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0137.pdb	Cluster_0_muOR_6QZH_0137.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0137_2.pdb	Cluster_0_muOR_6QZH_0137_2.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0138.pdb	Cluster_0_muOR_6QZH_0138.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0174.pdb	Cluster_0_muOR_6QZH_0174.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0174_2.pdb	Cluster_0_muOR_6QZH_0174_2.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0215.pdb	Cluster_0_muOR_6QZH_0215.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0215_2.pdb	Cluster_0_muOR_6QZH_0215_2.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0232.pdb	Cluster_0_muOR_6QZH_0232.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0232_2.pdb	Cluster_0_muOR_6QZH_0232_2.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0272.pdb	Cluster_0_muOR_6QZH_0272.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0272_2.pdb	Cluster_0_muOR_6QZH_0272_2.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0285.pdb	Cluster_0_muOR_6QZH_0285.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0285_2.pdb	Cluster_0_muOR_6QZH_0285_2.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0306.pdb	Cluster_0_muOR_6QZH_0306.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0306_2.pdb	Cluster_0_muOR_6QZH_0306_2.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0346.pdb	Cluster_0_muOR_6QZH_0346.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0378.pdb	Cluster_0_muOR_6QZH_0378.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0412.pdb	Cluster_0_muOR_6QZH_0412.pdb	7.0	11	ok	
Cluster_0_muOR_6QZH_0412_2.pdb	Cluster_0_muOR_6QZH_0412_2.pdb	7.0	11	ok	
Cluster_0_muOR_6QZH_0502.pdb	Cluster_0_muOR_6QZH_0502.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0502_2.pdb	Cluster_0_muOR_6QZH_0502_2.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0502_3.pdb	Cluster_0_muOR_6QZH_0502_3.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0565.pdb	Cluster_0_muOR_6QZH_0565.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0565_2.pdb	Cluster_0_muOR_6QZH_0565_2.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0590.pdb	Cluster_0_muOR_6QZH_0590.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0678.pdb	Cluster_0_muOR_6QZH_0678.pdb	7.0	9	ok	
Cluster_0_muOR_6QZH_0702.pdb	Cluster_0_muOR_6QZH_0702.pdb	7.0	12	ok	
Cluster_0_muOR_6QZH_0710.pdb	Cluster_0_muOR_6QZH_0710.pdb	7.0	12	ok	
Cluster_0_muOR_6QZH_0743.pdb	Cluster_0_muOR_6QZH_0743.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0791.pdb	Cluster_0_muOR_6QZH_0791.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0808.pdb	Cluster_0_muOR_6QZH_0808.pdb	7.0	8	ok	
Cluster_0_muOR_6QZH_0859.pdb	Cluster_0_muOR_6QZH_0859.pdb	7.0	10	ok	
Cluster_0_muOR_6QZH_0930.pdb	Cluster_0_muOR_6QZH_0930.pdb	7.0	9	ok	
Cluster_1_muOR_6QZH_0015.pdb	Cluster_1_muOR_6QZH_0015.pdb	7.0	10	ok	
Cluster_1_muOR_6QZH_0075.pdb	Cluster_1_muOR_6QZH_0075.pdb	7.0	8	ok	
Cluster_1_muOR_6QZH_0138.pdb	Cluster_1_muOR_6QZH_0138.pdb	7.0	9	ok	
Cluster_1_muOR_6QZH_0138_2.pdb	Cluster_1_muOR_6QZH_0138_2.pdb	7.0	9	ok	
Cluster_1_muOR_6QZH_0242.pdb	Cluster_1_muOR_6QZH_0242.pdb	7.0	10	ok	
Cluster_1_muOR_6QZH_0346.pdb	Cluster_1_muOR_6QZH_0346.pdb	7.0	8	ok	
Cluster_1_muOR_6QZH_0509.pdb	Cluster_1_muOR_6QZH_0509.pdb	7.0	9	ok	
Cluster_1_muOR_6QZH_0533.pdb	Cluster_1_muOR_6QZH_0533.pdb	7.0	11	ok	
Cluster_1_muOR_6QZH_0533_2.pdb	Cluster_1_muOR_6QZH_0533_2.pdb	7.0	11	ok	
Cluster_1_muOR_6QZH_0565.pdb	Cluster_1_muOR_6QZH_0565.pdb	7.0	8	ok	
Cluster_1_muOR_6QZH_0590.pdb	Cluster_1_muOR_6QZH_0590.pdb	7.0	9	ok	
Cluster_1_muOR_6QZH_0637.pdb	Cluster_1_muOR_6QZH_0637.pdb	7.0	10	ok	
Cluster_1_muOR_6QZH_0688.pdb	Cluster_1_muOR_6QZH_0688.pdb	7.0	10	ok	
Cluster_1_muOR_6QZH_0702.pdb	Cluster_1_muOR_6QZH_0702.pdb	7.0	12	ok	
Cluster_1_muOR_6QZH_0851.pdb	Cluster_1_muOR_6QZH_0851.pdb	7.0	10	ok	
Cluster_1_muOR_6QZH_0863.pdb	Cluster_1_muOR_6QZH_0863.pdb	7.0	10	ok	
Cluster_1_muOR_6QZH_0890.pdb	Cluster_1_muOR_6QZH_0890.pdb	7.0	8	ok	
Cluster_2_muOR_6QZH_0074.pdb	Cluster_2_muOR_6QZH_0074.pdb	7.0	10	ok	
Cluster_2_muOR_6QZH_0075.pdb	Cluster_2_muOR_6QZH_0075.pdb	7.0	8	ok	
Cluster_2_muOR_6QZH_0075_2.pdb	Cluster_2_muOR_6QZH_0075_2.pdb	7.0	8	ok	
Cluster_2_muOR_6QZH_0172.pdb	Cluster_2_muOR_6QZH_0172.pdb	7.0	8	ok	
Cluster_2_muOR_6QZH_0172_2.pdb	Cluster_2_muOR_6QZH_0172_2.pdb	7.0	8	ok	
Cluster_2_muOR_6QZH_0395.pdb	Cluster_2_muOR_6QZH_0395.pdb	7.0	9	ok	
Cluster_2_muOR_6QZH_0395_2.pdb	Cluster_2_muOR_6QZH_0395_2.pdb	7.0	9	ok	
Cluster_2_muOR_6QZH_0412.pdb	Cluster_2_muOR_6QZH_0412.pdb	7.0	11	ok	
Cluster_2_muOR_6QZH_0509.pdb	Cluster_2_muOR_6QZH_0509.pdb	7.0	9	ok	
Cluster_2_muOR_6QZH_0522.pdb	Cluster_2_muOR_6QZH_0522.pdb	7.0	9	ok	
Cluster_2_muOR_6QZH_0537.pdb	Cluster_2_muOR_6QZH_0537.pdb	7.0	10	ok	
Cluster_2_muOR_6QZH_0554.pdb	Cluster_2_muOR_6QZH_0554.pdb	7.0	9	ok	
Cluster_2_muOR_6QZH_0567.pdb	Cluster_2_muOR_6QZH_0567.pdb	7.0	7	ok	
Cluster_2_muOR_6QZH_0688.pdb	Cluster_2_muOR_6QZH_0688.pdb	7.0	10	ok	
Cluster_2_muOR_6QZH_0694.pdb	Cluster_2_muOR_6QZH_0694.pdb	7.0	9	ok	
Cluster_2_muOR_6QZH_0861.pdb	Cluster_2_muOR_6QZH_0861.pdb	7.0	10	ok	
Cluster_3_muOR_6QZH_0074.pdb	Cluster_3_muOR_6QZH_0074.pdb	7.0	10	ok	
Cluster_3_muOR_6QZH_0172.pdb	Cluster_3_muOR_6QZH_0172.pdb	7.0	8	ok	
Cluster_3_muOR_6QZH_0174.pdb	Cluster_3_muOR_6QZH_0174.pdb	7.0	10	ok	
Cluster_3_muOR_6QZH_0395.pdb	Cluster_3_muOR_6QZH_0395.pdb	7.0	9	ok	
Cluster_3_muOR_6QZH_0522.pdb	Cluster_3_muOR_6QZH_0522.pdb	7.0	9	ok	
Cluster_3_muOR_6QZH_0554.pdb	Cluster_3_muOR_6QZH_0554.pdb	7.0	9	ok	
Cluster_3_muOR_6QZH_0567.pdb	Cluster_3_muOR_6QZH_0567.pdb	7.0	7	ok	
Cluster_3_muOR_6QZH_0631.pdb	Cluster_3_muOR_6QZH_0631.pdb	7.0	7	ok	
Cluster_3_muOR_6QZH_0694.pdb	Cluster_3_muOR_6QZH_0694.pdb	7.0	9	ok	
Cluster_4_muOR_6QZH_0644.pdb	Cluster_4_muOR_6QZH_0644.pdb	7.0	9	ok	
Cluster_5_muOR_6QZH_0644.pdb	Cluster_5_muOR_6QZH_0644.pdb	7.0	9	ok	
Cluster_6_muOR_6QZH_0068.pdb	Cluster_6_muOR_6QZH_0068.pdb	7.0	9	ok	
Cluster_6_muOR_6QZH_0242.pdb	Cluster_6_muOR_6QZH_0242.pdb	7.0	10	ok	
Cluster_6_muOR_6QZH_0346.pdb	Cluster_6_muOR_6QZH_0346.pdb	7.0	8	ok	
Cluster_6_muOR_6QZH_0678.pdb	Cluster_6_muOR_6QZH_0678.pdb	7.0	9	ok	
Cluster_7_muOR_6QZH_0015.pdb	Cluster_7_muOR_6QZH_0015.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0019.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0019.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0068.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0068.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0070.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0070.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0074.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0074.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0137.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0137.pdb	7.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0168.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0168.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0215.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0215.pdb	7.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0232.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0232.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0242.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0242.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0260.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0260.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0272.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0272.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0285.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0285.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0306.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0306.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0334.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0334.pdb	7.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0337.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0337.pdb	7.0	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0378.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0378.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0421.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0421.pdb	7.0	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0472.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0472.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0474.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0474.pdb	7.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0478.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0478.pdb	7.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0509.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0509.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0517.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0517.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0522.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0522.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0554.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0554.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0567.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0567.pdb	7.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0584.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0584.pdb	7.0	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0590.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0590.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0631.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0631.pdb	7.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0637.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0637.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0677.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0677.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0683.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0683.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0704.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0704.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0710.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0710.pdb	7.0	12	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0743.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0743.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0777.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0777.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0781.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0781.pdb	7.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0809.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0809.pdb	7.0	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0816.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0816.pdb	7.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0839.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0839.pdb	7.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0905.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0905.pdb	7.0	12	ok	
res2_2_muOR_6QZH_0068.pdb	res2_2_muOR_6QZH_0068.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0168.pdb	res2_2_muOR_6QZH_0168.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0260.pdb	res2_2_muOR_6QZH_0260.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0284.pdb	res2_2_muOR_6QZH_0284.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0334.pdb	res2_2_muOR_6QZH_0334.pdb	7.0	8	ok	
res2_2_muOR_6QZH_0337.pdb	res2_2_muOR_6QZH_0337.pdb	7.0	11	ok	
res2_2_muOR_6QZH_0378.pdb	res2_2_muOR_6QZH_0378.pdb	7.0	10	ok	
res2_2_muOR_6QZH_0403.pdb	res2_2_muOR_6QZH_0403.pdb	7.0	8	ok	
res2_2_muOR_6QZH_0421.pdb	res2_2_muOR_6QZH_0421.pdb	7.0	11	ok	
res2_2_muOR_6QZH_0472.pdb	res2_2_muOR_6QZH_0472.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0474.pdb	res2_2_muOR_6QZH_0474.pdb	7.0	8	ok	
res2_2_muOR_6QZH_0478.pdb	res2_2_muOR_6QZH_0478.pdb	7.0	8	ok	
res2_2_muOR_6QZH_0517.pdb	res2_2_muOR_6QZH_0517.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0537.pdb	res2_2_muOR_6QZH_0537.pdb	7.0	10	ok	
res2_2_muOR_6QZH_0584.pdb	res2_2_muOR_6QZH_0584.pdb	7.0	11	ok	
res2_2_muOR_6QZH_0677.pdb	res2_2_muOR_6QZH_0677.pdb	7.0	10	ok	
res2_2_muOR_6QZH_0683.pdb	res2_2_muOR_6QZH_0683.pdb	7.0	10	ok	
res2_2_muOR_6QZH_0701.pdb	res2_2_muOR_6QZH_0701.pdb	7.0	9	ok	
res2_2_muOR_6QZH_0704.pdb	res2_2_muOR_6QZH_0704.pdb	7.0	10	ok	
res2_3_muOR_6QZH_0284.pdb	res2_3_muOR_6QZH_0284.pdb	7.0	9	ok	
res2_3_muOR_6QZH_0403.pdb	res2_3_muOR_6QZH_0403.pdb	7.0	8	ok	
res2_3_muOR_6QZH_0533.pdb	res2_3_muOR_6QZH_0533.pdb	7.0	11	ok	
res2_3_muOR_6QZH_0701.pdb	res2_3_muOR_6QZH_0701.pdb	7.0	9	ok	
res2_3_muOR_6QZH_0900.pdb	res2_3_muOR_6QZH_0900.pdb	7.0	9	ok	
res2_3_muOR_6QZH_0938.pdb	res2_3_muOR_6QZH_0938.pdb	7.0	8	ok	
res2_muOR_6QZH_0168.pdb	res2_muOR_6QZH_0168.pdb	7.0	9	ok	
res2_muOR_6QZH_0260.pdb	res2_muOR_6QZH_0260.pdb	7.0	9	ok	
res2_muOR_6QZH_0284.pdb	res2_muOR_6QZH_0284.pdb	7.0	9	ok	
res2_muOR_6QZH_0334.pdb	res2_muOR_6QZH_0334.pdb	7.0	8	ok	
res2_muOR_6QZH_0337.pdb	res2_muOR_6QZH_0337.pdb	7.0	11	ok	
res2_muOR_6QZH_0403.pdb	res2_muOR_6QZH_0403.pdb	7.0	8	ok	
res2_muOR_6QZH_0421.pdb	res2_muOR_6QZH_0421.pdb	7.0	11	ok	
res2_muOR_6QZH_0472.pdb	res2_muOR_6QZH_0472.pdb	7.0	9	ok	
res2_muOR_6QZH_0474.pdb	res2_muOR_6QZH_0474.pdb	7.0	8	ok	
res2_muOR_6QZH_0478.pdb	res2_muOR_6QZH_0478.pdb	7.0	8	ok	
res2_muOR_6QZH_0517.pdb	res2_muOR_6QZH_0517.pdb	7.0	9	ok	
res2_muOR_6QZH_0537.pdb	res2_muOR_6QZH_0537.pdb	7.0	10	ok	
res2_muOR_6QZH_0584.pdb	res2_muOR_6QZH_0584.pdb	7.0	11	ok	
top_muOR_6QZH_0412.pdb	top_muOR_6QZH_0412.pdb	7.0	11	ok	
top_muOR_6QZH_0537.pdb	top_muOR_6QZH_0537.pdb	7.0	10	ok	
top_muOR_6QZH_0644.pdb	top_muOR_6QZH_0644.pdb	7.0	9	ok	
top_muOR_6QZH_0930.pdb	top_muOR_6QZH_0930.pdb	7.0	9	ok	
6QZH_muOR_6QZH_714_mut.pdb	6QZH_muOR_6QZH_714_mut.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0010.pdb	Cluster_0_muOR_6QZH_0010.pdb	6.5	7	ok	
Cluster_0_muOR_6QZH_0010_2.pdb	Cluster_0_muOR_6QZH_0010_2.pdb	6.5	7	ok	
Cluster_0_muOR_6QZH_0091.pdb	Cluster_0_muOR_6QZH_0091.pdb	6.5	11	ok	
Cluster_0_muOR_6QZH_0091_2.pdb	Cluster_0_muOR_6QZH_0091_2.pdb	6.5	11	ok	
Cluster_0_muOR_6QZH_0102.pdb	Cluster_0_muOR_6QZH_0102.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0102_2.pdb	Cluster_0_muOR_6QZH_0102_2.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0104.pdb	Cluster_0_muOR_6QZH_0104.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0104_2.pdb	Cluster_0_muOR_6QZH_0104_2.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0106.pdb	Cluster_0_muOR_6QZH_0106.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0106_2.pdb	Cluster_0_muOR_6QZH_0106_2.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0106_3.pdb	Cluster_0_muOR_6QZH_0106_3.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0159.pdb	Cluster_0_muOR_6QZH_0159.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0159_2.pdb	Cluster_0_muOR_6QZH_0159_2.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0187.pdb	Cluster_0_muOR_6QZH_0187.pdb	6.5	8	ok	
Cluster_0_muOR_6QZH_0187_2.pdb	Cluster_0_muOR_6QZH_0187_2.pdb	6.5	8	ok	
Cluster_0_muOR_6QZH_0208.pdb	Cluster_0_muOR_6QZH_0208.pdb	6.5	8	ok	
Cluster_0_muOR_6QZH_0231.pdb	Cluster_0_muOR_6QZH_0231.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0231_2.pdb	Cluster_0_muOR_6QZH_0231_2.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0240.pdb	Cluster_0_muOR_6QZH_0240.pdb	6.5	8	ok	
Cluster_0_muOR_6QZH_0300.pdb	Cluster_0_muOR_6QZH_0300.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0338.pdb	Cluster_0_muOR_6QZH_0338.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0338_2.pdb	Cluster_0_muOR_6QZH_0338_2.pdb	6.5	9	ok	
Cluster_0_muOR_6QZH_0354.pdb	Cluster_0_muOR_6QZH_0354.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0354_2.pdb	Cluster_0_muOR_6QZH_0354_2.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0376.pdb	Cluster_0_muOR_6QZH_0376.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0376_2.pdb	Cluster_0_muOR_6QZH_0376_2.pdb	6.5	10	ok	
Cluster_0_muOR_6QZH_0392.pdb	Cluster_0_muOR_6QZH_0392.pdb	6.5	10	ok	
